country,date,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths,Population Density,stringency_index,hospital_beds_per_1000 people,GDP/Capita,Population aged 65 and over (%),Death Rate,exp_Death Rate,sqrt(daily)
Austria,2020-11-28 00:00:00,275661,4669,61946,3018,132,108.2106487,82.41,7.37,50137.7,19,0.01094823,1.011008381,11.48912529
Austria,2020-11-29 00:00:00,279708,4047,59605,3105,87,108.2106487,82.41,7.37,50137.7,19,0.011100862,1.011162706,9.327379053
Austria,2020-11-30 00:00:00,282456,2748,57580,3184,79,108.2106487,82.41,7.37,50137.7,19,0.011272552,1.011336327,8.888194417
Austria,2020-12-01 00:00:00,285489,3033,54667,3325,141,108.2106487,82.41,7.37,50137.7,19,0.011646683,1.01171477,11.87434209
Austria,2020-12-02 00:00:00,289461,3972,52358,3446,121,108.2106487,82.41,7.37,50137.7,19,0.011904885,1.01197603,11
Austria,2020-12-03 00:00:00,293430,3969,51765,3538,92,108.2106487,82.41,7.37,50137.7,19,0.01205739,1.012130374,9.591663047
Austria,2020-12-04 00:00:00,297245,3815,49819,3651,113,108.2106487,82.41,7.37,50137.7,19,0.012282797,1.01235854,10.63014581
Austria,2020-12-05 00:00:00,300689,3444,47491,3757,106,108.2106487,82.41,7.37,50137.7,19,0.012494637,1.012573021,10.29563014
Austria,2020-12-06 00:00:00,303430,2741,46825,3840,83,108.2106487,82.41,7.37,50137.7,19,0.012655308,1.012735725,9.110433579
Austria,2020-12-07 00:00:00,305693,2263,44985,3897,57,108.2106487,71.3,7.37,50137.7,19,0.012748084,1.012829687,7.549834435
Austria,2020-12-08 00:00:00,308070,2377,41754,4002,105,108.2106487,71.3,7.37,50137.7,19,0.012990554,1.013075298,10.24695077
Austria,2020-12-09 00:00:00,311002,2932,41131,4056,54,108.2106487,71.3,7.37,50137.7,19,0.013041717,1.013127131,7.348469228
Austria,2020-12-10 00:00:00,313688,2686,39860,4163,107,108.2106487,71.3,7.37,50137.7,19,0.013271148,1.013359601,10.34408043
Austria,2020-12-11 00:00:00,316581,2893,38789,4289,126,108.2106487,71.3,7.37,50137.7,19,0.013547876,1.013640064,11.22497216
Austria,2020-12-12 00:00:00,319822,3241,37524,4415,126,108.2106487,71.3,7.37,50137.7,19,0.013804554,1.013900277,11.22497216
Austria,2020-12-13 00:00:00,322463,2641,36884,4473,58,108.2106487,71.3,7.37,50137.7,19,0.013871359,1.013968013,7.615773106
Austria,2020-12-14 00:00:00,325051,2588,36347,4530,57,108.2106487,71.3,7.37,50137.7,19,0.013936275,1.014033837,7.549834435
Austria,2020-12-15 00:00:00,327679,2628,35281,4648,118,108.2106487,71.3,7.37,50137.7,19,0.014184614,1.014285693,10.86278049
Austria,2020-12-16 00:00:00,330343,2664,34537,4764,116,108.2106487,71.3,7.37,50137.7,19,0.014421374,1.014525864,10.77032961
Austria,2020-12-17 00:00:00,332828,2485,33531,4982,218,108.2106487,71.3,7.37,50137.7,19,0.014968693,1.015081284,14.76482306
Austria,2020-12-18 00:00:00,334913,2085,32362,5127,145,108.2106487,71.3,7.37,50137.7,19,0.015308453,1.015426228,12.04159458
Austria,2020-12-19 00:00:00,337209,2296,31389,5209,82,108.2106487,71.3,7.37,50137.7,19,0.015447393,1.015567321,9.055385138
Austria,2020-12-20 00:00:00,338854,1645,30290,5351,142,108.2106487,71.3,7.37,50137.7,19,0.015791462,1.015916806,11.91637529
Austria,2020-12-21 00:00:00,340373,1519,29280,5435,84,108.2106487,71.3,7.37,50137.7,19,0.015967777,1.016095943,9.16515139
Austria,2020-12-22 00:00:00,342226,1853,27091,5540,105,108.2106487,71.3,7.37,50137.7,19,0.016188133,1.016319871,10.24695077
Austria,2020-12-23 00:00:00,344357,2131,25782,5654,114,108.2106487,71.3,7.37,50137.7,19,0.016419007,1.01655454,10.67707825
Austria,2020-12-24 00:00:00,347204,2847,25507,5745,91,108.2106487,71.3,7.37,50137.7,19,0.016546468,1.016684119,9.539392014
Austria,2020-12-25 00:00:00,349055,1851,25118,5783,38,108.2106487,71.3,7.37,50137.7,19,0.01656759,1.016705593,6.164414003
Austria,2020-12-26 00:00:00,350484,1429,23888,5843,60,108.2106487,82.41,7.37,50137.7,19,0.016671232,1.016810972,7.745966692
Austria,2020-12-27 00:00:00,351892,1408,23009,5881,38,108.2106487,82.41,7.37,50137.7,19,0.016712514,1.016852949,6.164414003
Austria,2020-12-28 00:00:00,353484,1592,20785,5931,50,108.2106487,82.41,7.37,50137.7,19,0.016778694,1.016920247,7.071067812
Austria,2020-12-29 00:00:00,355352,1868,20319,6059,128,108.2106487,82.41,7.37,50137.7,19,0.017050699,1.017196892,11.3137085
Austria,2020-12-30 00:00:00,357902,2550,20763,6149,90,108.2106487,82.41,7.37,50137.7,19,0.017180681,1.017329118,9.486832981
Austria,2020-12-31 00:00:00,360815,2913,21641,6222,73,108.2106487,82.41,7.37,50137.7,19,0.017244294,1.017393835,8.544003745
Austria,2021-01-01 00:00:00,362911,2096,21749,6261,39,108.2106487,82.41,7.37,50137.7,19,0.017252164,1.017401842,6.244997998
Austria,2021-01-02 00:00:00,364302,1391,21105,6275,14,108.2106487,82.41,7.37,50137.7,19,0.01722472,1.017373921,3.741657387
Austria,2021-01-03 00:00:00,365768,1466,20613,6324,49,108.2106487,82.41,7.37,50137.7,19,0.017289648,1.017439979,7
Austria,2021-01-04 00:00:00,367410,1642,20780,6357,33,108.2106487,82.41,7.37,50137.7,19,0.017302196,1.017452746,5.744562647
Austria,2021-01-05 00:00:00,369721,2311,20225,6457,100,108.2106487,82.41,7.37,50137.7,19,0.017464521,1.017617917,10
Austria,2021-01-06 00:00:00,372190,2469,20691,6525,68,108.2106487,82.41,7.37,50137.7,19,0.017531368,1.017685945,8.246211251
Austria,2021-01-07 00:00:00,374730,2540,21261,6568,43,108.2106487,82.41,7.37,50137.7,19,0.017527286,1.017681791,6.557438524
Austria,2021-01-08 00:00:00,376793,2063,20937,6641,73,108.2106487,82.41,7.37,50137.7,19,0.017625062,1.0177813,8.544003745
Austria,2021-01-09 00:00:00,379071,2278,21002,6687,46,108.2106487,82.41,7.37,50137.7,19,0.017640495,1.017797007,6.782329983
Austria,2021-01-10 00:00:00,380722,1651,20250,6723,36,108.2106487,82.41,7.37,50137.7,19,0.017658554,1.017815388,6
Austria,2021-01-11 00:00:00,382258,1536,19981,6747,24,108.2106487,82.41,7.37,50137.7,19,0.017650383,1.017807071,4.898979486
Austria,2021-01-12 00:00:00,383833,1575,19452,6819,72,108.2106487,82.41,7.37,50137.7,19,0.017765539,1.017924285,8.485281374
Austria,2021-01-13 00:00:00,385750,1917,19190,6868,49,108.2106487,82.41,7.37,50137.7,19,0.017804277,1.017963718,7
Austria,2021-01-14 00:00:00,389260,3510,19408,6921,53,108.2106487,82.41,7.37,50137.7,19,0.01777989,1.017938893,7.280109889
Austria,2021-01-15 00:00:00,390788,1528,18587,6987,66,108.2106487,82.41,7.37,50137.7,19,0.017879259,1.01804005,8.124038405
Austria,2021-01-16 00:00:00,392511,1723,17673,7053,66,108.2106487,82.41,7.37,50137.7,19,0.017968923,1.018131336,8.124038405
Austria,2021-01-17 00:00:00,393778,1267,17478,7082,29,108.2106487,82.41,7.37,50137.7,19,0.017984753,1.018147452,5.385164807
Austria,2021-01-18 00:00:00,394939,1161,16952,7122,40,108.2106487,82.41,7.37,50137.7,19,0.018033165,1.018196744,6.32455532
Austria,2021-01-19 00:00:00,396425,1486,16136,7199,77,108.2106487,82.41,7.37,50137.7,19,0.018159803,1.018325695,8.774964387
Austria,2021-01-20 00:00:00,398096,1671,16035,7237,38,108.2106487,82.41,7.37,50137.7,19,0.018179032,1.018345277,6.164414003
Austria,2021-01-21 00:00:00,399798,1702,16150,7288,51,108.2106487,82.41,7.37,50137.7,19,0.018229206,1.018396372,7.141428429
Austria,2021-01-22 00:00:00,401886,2088,16148,7330,42,108.2106487,82.41,7.37,50137.7,19,0.018239003,1.01840635,6.480740698
Austria,2021-01-23 00:00:00,403512,1626,15875,7389,59,108.2106487,82.41,7.37,50137.7,19,0.018311723,1.018480411,7.681145748
Austria,2021-01-24 00:00:00,404714,1202,15642,7418,29,108.2106487,82.41,7.37,50137.7,19,0.018328993,1.018498,5.385164807
Austria,2021-01-25 00:00:00,405723,1009,15072,7451,33,108.2106487,82.41,7.37,50137.7,19,0.018364746,1.018534415,5.744562647
Austria,2021-01-26 00:00:00,407140,1417,14699,7515,64,108.2106487,82.41,7.37,50137.7,19,0.018458024,1.018629427,8
Austria,2021-01-27 00:00:00,408781,1641,14866,7564,49,108.2106487,82.41,7.37,50137.7,19,0.018503795,1.018676051,7
Austria,2021-01-28 00:00:00,410230,1449,14836,7607,43,108.2106487,82.41,7.37,50137.7,19,0.018543256,1.01871625,6.557438524
Austria,2021-01-29 00:00:00,411730,1500,14596,7658,51,108.2106487,82.41,7.37,50137.7,19,0.018599568,1.018773617,7.141428429
Austria,2021-01-30 00:00:00,413208,1478,14429,7703,45,108.2106487,82.41,7.37,50137.7,19,0.018641943,1.018816789,6.708203932
Austria,2021-01-31 00:00:00,414398,1190,14180,7721,18,108.2106487,82.41,7.37,50137.7,19,0.018631847,1.018806503,4.242640687
Austria,2021-02-01 00:00:00,415522,1124,13997,7778,57,108.2106487,82.41,7.37,50137.7,19,0.018718624,1.018894916,7.549834435
Austria,2021-02-02 00:00:00,416763,1241,13600,7847,69,108.2106487,82.41,7.37,50137.7,19,0.018828447,1.01900682,8.306623863
Austria,2021-02-03 00:00:00,418283,1520,13672,7902,55,108.2106487,82.41,7.37,50137.7,19,0.018891516,1.01907109,7.416198487
Austria,2021-02-04 00:00:00,419801,1518,13955,7936,34,108.2106487,82.41,7.37,50137.7,19,0.018904195,1.019084011,5.830951895
Austria,2021-02-05 00:00:00,421189,1388,13887,7973,37,108.2106487,82.41,7.37,50137.7,19,0.018929744,1.019110048,6.08276253
Austria,2021-02-06 00:00:00,422522,1333,13677,7994,21,108.2106487,82.41,7.37,50137.7,19,0.018919725,1.019099837,4.582575695
Austria,2021-02-07 00:00:00,423839,1317,13774,8012,18,108.2106487,82.41,7.37,50137.7,19,0.018903404,1.019083205,4.242640687
Austria,2021-02-08 00:00:00,424896,1057,13562,8032,20,108.2106487,74.07,7.37,50137.7,19,0.018903449,1.019083251,4.472135955
Austria,2021-02-09 00:00:00,426093,1197,13346,8071,39,108.2106487,74.07,7.37,50137.7,19,0.018941874,1.01912241,6.244997998
Austria,2021-02-10 00:00:00,427562,1469,13527,8114,43,108.2106487,74.07,7.37,50137.7,19,0.018977365,1.019158579,6.557438524
Austria,2021-02-11 00:00:00,429139,1577,13846,8138,24,108.2106487,74.07,7.37,50137.7,19,0.018963553,1.019144503,4.898979486
Austria,2021-02-12 00:00:00,430870,1731,14274,8170,32,108.2106487,79.63,7.37,50137.7,19,0.018961636,1.019142549,5.656854249
Austria,2021-02-13 00:00:00,432303,1433,14231,8195,25,108.2106487,79.63,7.37,50137.7,19,0.018956611,1.019137429,5
Austria,2021-02-14 00:00:00,433487,1184,14077,8211,16,108.2106487,79.63,7.37,50137.7,19,0.018941745,1.019122277,4
Austria,2021-02-15 00:00:00,434712,1225,14034,8221,10,108.2106487,75.93,7.37,50137.7,19,0.018911371,1.019091324,3.16227766
Austria,2021-02-16 00:00:00,436139,1427,13971,8260,39,108.2106487,75.93,7.37,50137.7,19,0.018938916,1.019119395,6.244997998
Austria,2021-02-17 00:00:00,437874,1735,14363,8290,30,108.2106487,75.93,7.37,50137.7,19,0.018932387,1.019112741,5.477225575
Austria,2021-02-18 00:00:00,439841,1967,15098,8312,22,108.2106487,75.93,7.37,50137.7,19,0.018897738,1.01907743,4.69041576
Austria,2021-02-19 00:00:00,441659,1818,15657,8348,36,108.2106487,75.93,7.37,50137.7,19,0.01890146,1.019081224,6
Austria,2021-02-20 00:00:00,443536,1877,15885,8368,20,108.2106487,75.93,7.37,50137.7,19,0.018866563,1.019045661,4.472135955
Austria,2021-02-21 00:00:00,445374,1838,16479,8386,18,108.2106487,75.93,7.37,50137.7,19,0.018829119,1.019007505,4.242640687
Austria,2021-02-22 00:00:00,446644,1270,16436,8397,11,108.2106487,75.93,7.37,50137.7,19,0.018800208,1.018978044,3.31662479
Austria,2021-02-23 00:00:00,448370,1726,16922,8434,37,108.2106487,75.93,7.37,50137.7,19,0.018810358,1.018988387,6.08276253
Austria,2021-02-24 00:00:00,450376,2006,17558,8470,36,108.2106487,75.93,7.37,50137.7,19,0.018806508,1.018984465,6
Austria,2021-02-25 00:00:00,452767,2391,18488,8493,23,108.2106487,75.93,7.37,50137.7,19,0.018757993,1.018935029,4.795831523
Austria,2021-02-26 00:00:00,454860,2093,19088,8515,22,108.2106487,75.93,7.37,50137.7,19,0.018720046,1.018896364,4.69041576
Austria,2021-02-27 00:00:00,457317,2457,19875,8538,23,108.2106487,75.93,7.37,50137.7,19,0.018669763,1.018845133,4.795831523
Austria,2021-02-28 00:00:00,459496,2179,20520,8561,23,108.2106487,75.93,7.37,50137.7,19,0.018631283,1.018805928,4.795831523
Belarus,2020-05-01 00:00:00,14917,890,11906,93,4,45.49760351,31.48,11,6663.3,15,0.006234498,1.006253972,2
Belarus,2020-05-02 00:00:00,15828,911,12614,97,4,45.49760351,31.48,11,6663.3,15,0.00612838,1.006147197,2
Belarus,2020-05-03 00:00:00,16705,877,13410,99,2,45.49760351,31.48,11,6663.3,15,0.005926369,1.005943965,1.414213562
Belarus,2020-05-04 00:00:00,17489,784,14127,103,4,45.49760351,31.48,11,6663.3,15,0.005889416,1.005906793,2
Belarus,2020-05-05 00:00:00,18350,861,14472,107,4,45.49760351,31.48,11,6663.3,15,0.005831063,1.005848096,2
Belarus,2020-05-06 00:00:00,19255,905,14755,112,5,45.49760351,31.48,11,6663.3,15,0.005816671,1.005833621,2.236067977
Belarus,2020-05-07 00:00:00,20168,913,14985,116,4,45.49760351,31.48,11,6663.3,15,0.005751686,1.005768259,2
Belarus,2020-05-08 00:00:00,21101,933,15496,121,5,45.49760351,31.48,11,6663.3,15,0.005734325,1.005750798,2.236067977
Belarus,2020-05-09 00:00:00,22052,951,15876,126,5,45.49760351,31.48,11,6663.3,15,0.005713767,1.005730122,2.236067977
Belarus,2020-05-10 00:00:00,22973,921,16436,131,5,45.49760351,31.48,11,6663.3,15,0.005702346,1.005718636,2.236067977
Belarus,2020-05-11 00:00:00,23906,933,17240,135,4,45.49760351,31.48,11,6663.3,15,0.005647118,1.005663093,2
Belarus,2020-05-12 00:00:00,24873,967,17757,142,7,45.49760351,31.48,11,6663.3,15,0.005709002,1.005725329,2.645751311
Belarus,2020-05-13 00:00:00,25825,952,17968,146,4,45.49760351,31.48,11,6663.3,15,0.005653437,1.005669447,2
Belarus,2020-05-14 00:00:00,26772,947,18453,151,5,45.49760351,31.48,11,6663.3,15,0.005640221,1.005656157,2.236067977
Belarus,2020-05-15 00:00:00,27730,958,18767,156,5,45.49760351,31.48,11,6663.3,15,0.005625676,1.00564153,2.236067977
Belarus,2020-05-16 00:00:00,28681,951,19023,160,4,45.49760351,31.48,11,6663.3,15,0.005578606,1.005594195,2
Belarus,2020-05-17 00:00:00,29650,969,19553,165,5,45.49760351,31.48,11,6663.3,15,0.005564924,1.005580437,2.236067977
Belarus,2020-05-18 00:00:00,30572,922,20271,171,6,45.49760351,31.48,11,6663.3,15,0.005593353,1.005609025,2.449489743
Belarus,2020-05-19 00:00:00,31508,936,20713,175,4,45.49760351,31.48,11,6663.3,15,0.005554145,1.005569598,2
Belarus,2020-05-20 00:00:00,32426,918,20832,179,4,45.49760351,31.48,11,6663.3,15,0.005520262,1.005535526,2
Belarus,2020-05-21 00:00:00,33371,945,21129,185,6,45.49760351,31.48,11,6663.3,15,0.005543736,1.005559131,2.449489743
Belarus,2020-05-22 00:00:00,34303,932,21280,190,5,45.49760351,31.48,11,6663.3,15,0.005538874,1.005554242,2.236067977
Belarus,2020-05-23 00:00:00,35244,941,21522,194,4,45.49760351,31.48,11,6663.3,15,0.005504483,1.005519661,2
Belarus,2020-05-24 00:00:00,36198,954,21844,199,5,45.49760351,31.48,11,6663.3,15,0.005497541,1.005512681,2.236067977
Belarus,2020-05-25 00:00:00,37144,946,22491,204,5,45.49760351,31.48,11,6663.3,15,0.005492139,1.005507248,2.236067977
Belarus,2020-05-26 00:00:00,38059,915,22765,208,4,45.49760351,31.48,11,6663.3,15,0.005465199,1.00548016,2
Belarus,2020-05-27 00:00:00,38956,897,22819,214,6,45.49760351,31.48,11,6663.3,15,0.005493377,1.005508493,2.449489743
Belarus,2020-05-28 00:00:00,39858,902,22979,219,5,45.49760351,31.48,11,6663.3,15,0.005494505,1.005509628,2.236067977
Belarus,2020-05-29 00:00:00,40764,906,23150,224,5,45.49760351,31.48,11,6663.3,15,0.005495045,1.00551017,2.236067977
Belarus,2020-05-30 00:00:00,41658,894,23465,229,5,45.49760351,31.48,11,6663.3,15,0.005497143,1.00551228,2.236067977
Belarus,2020-05-31 00:00:00,42556,898,23807,235,6,45.49760351,31.48,11,6663.3,15,0.005522136,1.005537411,2.449489743
Belarus,2020-06-01 00:00:00,43403,847,24387,240,5,45.49760351,31.48,11,6663.3,15,0.005529572,1.005544888,2.236067977
Belarus,2020-06-02 00:00:00,44255,852,24817,243,3,45.49760351,31.48,11,6663.3,15,0.005490905,1.005506008,1.732050808
Belarus,2020-06-03 00:00:00,45116,861,24697,248,5,45.49760351,31.48,11,6663.3,15,0.005496941,1.005512077,2.236067977
Belarus,2020-06-04 00:00:00,45981,865,24566,253,5,45.49760351,31.48,11,6663.3,15,0.005502273,1.005517438,2.236067977
Belarus,2020-06-05 00:00:00,46868,887,24543,259,6,45.49760351,31.48,11,6663.3,15,0.005526159,1.005541456,2.449489743
Belarus,2020-06-06 00:00:00,47751,883,24473,263,4,45.49760351,31.48,11,6663.3,15,0.005507738,1.005522934,2
Belarus,2020-06-07 00:00:00,48630,879,24714,269,6,45.49760351,31.48,11,6663.3,15,0.005531565,1.005546892,2.449489743
Belarus,2020-06-08 00:00:00,49453,823,25297,276,7,45.49760351,31.48,11,6663.3,15,0.005581057,1.00559666,2.645751311
Belarus,2020-06-09 00:00:00,50265,812,25477,282,6,45.49760351,31.48,11,6663.3,15,0.005610266,1.005626033,2.449489743
Belarus,2020-06-10 00:00:00,51066,801,25111,288,6,45.49760351,31.48,11,6663.3,15,0.00563976,1.005655694,2.449489743
Belarus,2020-06-11 00:00:00,51816,750,24880,293,5,45.49760351,31.48,11,6663.3,15,0.005654624,1.005670642,2.236067977
Belarus,2020-06-12 00:00:00,52520,704,24462,298,5,45.49760351,31.48,11,6663.3,15,0.005674029,1.005690157,2.236067977
Belarus,2020-06-13 00:00:00,53241,721,23827,303,5,45.49760351,31.48,11,6663.3,15,0.005691103,1.005707328,2.236067977
Belarus,2020-06-14 00:00:00,53973,732,23562,308,5,45.49760351,31.48,11,6663.3,15,0.005706557,1.00572287,2.236067977
Belarus,2020-06-15 00:00:00,54680,707,23948,312,4,45.49760351,31.48,11,6663.3,15,0.005705925,1.005722235,2
Belarus,2020-06-16 00:00:00,55369,689,23778,318,6,45.49760351,31.48,11,6663.3,15,0.005743286,1.00575981,2.449489743
Belarus,2020-06-17 00:00:00,56032,663,22973,324,6,45.49760351,31.48,11,6663.3,15,0.00578241,1.00579916,2.449489743
Belarus,2020-06-18 00:00:00,56657,625,22303,331,7,45.49760351,31.48,11,6663.3,15,0.005842173,1.005859272,2.645751311
Belarus,2020-06-19 00:00:00,57333,676,21721,337,6,45.49760351,31.48,11,6663.3,15,0.005877941,1.00589525,2.449489743
Belarus,2020-06-20 00:00:00,57936,603,20844,343,6,45.49760351,31.48,11,6663.3,15,0.005920326,1.005937886,2.449489743
Belarus,2020-06-21 00:00:00,58505,569,20493,346,3,45.49760351,31.48,11,6663.3,15,0.005914024,1.005931547,1.732050808
Belarus,2020-06-22 00:00:00,59023,518,20749,351,5,45.49760351,31.48,11,6663.3,15,0.005946834,1.005964552,2.236067977
Belarus,2020-06-23 00:00:00,59487,464,20442,357,6,45.49760351,31.48,11,6663.3,15,0.006001311,1.006019355,2.449489743
Belarus,2020-06-24 00:00:00,59945,458,19447,362,5,45.49760351,31.48,11,6663.3,15,0.006038869,1.00605714,2.236067977
Belarus,2020-06-25 00:00:00,60382,437,18567,367,5,45.49760351,31.48,11,6663.3,15,0.00607797,1.006096479,2.236067977
Belarus,2020-06-26 00:00:00,60713,331,17651,373,6,45.49760351,31.48,11,6663.3,15,0.00614366,1.00616257,2.449489743
Belarus,2020-06-27 00:00:00,61095,382,16592,377,4,45.49760351,31.48,11,6663.3,15,0.006170718,1.006189796,2
Belarus,2020-06-28 00:00:00,61475,380,16065,383,6,45.49760351,31.48,11,6663.3,15,0.006230175,1.006249623,2.449489743
Belarus,2020-06-29 00:00:00,61790,315,16190,387,4,45.49760351,31.48,11,6663.3,15,0.006263149,1.006282804,2
Belarus,2020-06-30 00:00:00,62118,328,15672,392,5,45.49760351,31.48,11,6663.3,15,0.00631057,1.006330524,2.236067977
Belarus,2020-07-01 00:00:00,62424,306,14473,398,6,45.49760351,31.48,11,6663.3,15,0.006375753,1.006396121,2.449489743
Belarus,2020-07-02 00:00:00,62698,274,13555,405,7,45.49760351,31.48,11,6663.3,15,0.006459536,1.006480444,2.645751311
Belarus,2020-07-03 00:00:00,62997,299,12676,412,7,45.49760351,31.48,11,6663.3,15,0.006539994,1.006561426,2.645751311
Belarus,2020-07-04 00:00:00,63270,273,12183,418,6,45.49760351,31.48,11,6663.3,15,0.006606607,1.006628478,2.449489743
Belarus,2020-07-05 00:00:00,63554,284,12260,423,5,45.49760351,31.48,11,6663.3,15,0.006655757,1.006677956,2.236067977
Belarus,2020-07-06 00:00:00,63804,250,12255,429,6,45.49760351,31.48,11,6663.3,15,0.006723716,1.006746371,2.449489743
Belarus,2020-07-07 00:00:00,64003,199,11665,436,7,45.49760351,31.48,11,6663.3,15,0.006812181,1.006835436,2.645751311
Belarus,2020-07-08 00:00:00,64224,221,10927,443,7,45.49760351,31.48,11,6663.3,15,0.006897733,1.006921577,2.645751311
Belarus,2020-07-09 00:00:00,64411,187,10353,449,6,45.49760351,31.48,11,6663.3,15,0.006970859,1.006995212,2.449489743
Belarus,2020-07-10 00:00:00,64604,193,9896,454,5,45.49760351,31.48,11,6663.3,15,0.007027429,1.007052179,2.236067977
Belarus,2020-07-11 00:00:00,64767,163,9389,459,5,45.49760351,31.48,11,6663.3,15,0.007086942,1.007112114,2.236067977
Belarus,2020-07-12 00:00:00,64932,165,9088,464,5,45.49760351,31.48,11,6663.3,15,0.007145937,1.00717153,2.236067977
Belarus,2020-07-13 00:00:00,65114,182,9154,468,4,45.49760351,31.48,11,6663.3,15,0.007187394,1.007213286,2
Belarus,2020-07-14 00:00:00,65269,155,8996,474,6,45.49760351,31.48,11,6663.3,15,0.007262253,1.007288687,2.449489743
Belarus,2020-07-15 00:00:00,65443,174,8584,480,6,45.49760351,31.48,11,6663.3,15,0.007334627,1.007361591,2.449489743
Belarus,2020-07-16 00:00:00,65623,180,8223,485,5,45.49760351,31.48,11,6663.3,15,0.007390701,1.00741808,2.236067977
Belarus,2020-07-17 00:00:00,65782,159,7921,491,6,45.49760351,31.48,11,6663.3,15,0.007464048,1.007491973,2.449489743
Belarus,2020-07-18 00:00:00,65953,171,7602,495,4,45.49760351,31.48,11,6663.3,15,0.007505345,1.00753358,2
Belarus,2020-07-19 00:00:00,66095,142,7392,499,4,45.49760351,31.48,11,6663.3,15,0.007549739,1.00757831,2
Belarus,2020-07-20 00:00:00,66213,118,7420,503,4,45.49760351,31.48,11,6663.3,15,0.007596696,1.007625624,2
